"pert_iname"	"cell_id"	"DILIConcern"	"num_doses"	"min_dose"	"max_dose"	"num_times"	"min_time"	"max_time"
"cimetidine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"cimetidine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cimetidine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cimetidine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"cimetidine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"cimetidine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cimetidine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cimetidine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cimetidine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"cimetidine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"cimetidine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"cimetidine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"cimetidine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"disopyramide"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"disopyramide"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"disopyramide"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"disopyramide"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"disopyramide"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"disopyramide"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"disopyramide"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"disopyramide"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"disopyramide"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"disopyramide"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"disopyramide"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"disopyramide"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"disopyramide"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"donepezil"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"donepezil"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"donepezil"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"donepezil"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"donepezil"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"donepezil"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"donepezil"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"donepezil"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"donepezil"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"donepezil"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"donepezil"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"donepezil"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"donepezil"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"doxepin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"doxepin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"doxepin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"doxepin"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"doxepin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"doxepin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"doxepin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"doxepin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"doxepin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"doxepin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"doxepin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"doxepin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"doxepin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"enalapril"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"enalapril"	"HCC515"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"enalapril"	"PC3"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"enalapril"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"enalapril"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"enalapril"	"A549"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"enalapril"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"enalapril"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"enalapril"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"enalapril"	"MCF7"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"enalapril"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"enalapril"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"enalapril"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"escitalopram"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"escitalopram"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"escitalopram"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"escitalopram"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"escitalopram"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"escitalopram"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"escitalopram"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"escitalopram"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"escitalopram"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"escitalopram"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"escitalopram"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"escitalopram"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"escitalopram"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"estradiol"	"A375"	"Less-DILI-Concern"	"6"	"0.04"	"10"	"2"	"6"	"24"
"estradiol"	"HA1E"	"Less-DILI-Concern"	"6"	"0.04"	"10"	"2"	"6"	"24"
"estradiol"	"HCC515"	"Less-DILI-Concern"	"6"	"0.04"	"10"	"2"	"6"	"24"
"estradiol"	"HEPG2"	"Less-DILI-Concern"	"6"	"0.04"	"10"	"2"	"6"	"24"
"estradiol"	"HT29"	"Less-DILI-Concern"	"6"	"0.04"	"10"	"2"	"6"	"24"
"estradiol"	"MCF7"	"Less-DILI-Concern"	"18"	"0.0015"	"10"	"2"	"6"	"24"
"estradiol"	"PC3"	"Less-DILI-Concern"	"9"	"0.04"	"10"	"2"	"6"	"24"
"estradiol"	"VCAP"	"Less-DILI-Concern"	"4"	"1"	"20"	"3"	"6"	"48"
"estradiol"	"A549"	"Less-DILI-Concern"	"15"	"0.0015"	"10"	"2"	"6"	"24"
"estradiol"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"estradiol"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"estradiol"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"estradiol"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"estradiol"	"FIBRNPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"estradiol"	"NKDBA"	"Less-DILI-Concern"	"4"	"0.3704"	"10"	"1"	"24"	"24"
"estradiol"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"felodipine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"felodipine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"felodipine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"felodipine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"felodipine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"felodipine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"felodipine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"felodipine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"felodipine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"felodipine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"felodipine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"felodipine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"felodipine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"flecainide"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"flecainide"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"flecainide"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"flecainide"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"flecainide"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"flecainide"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"flecainide"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"flecainide"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"flecainide"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"flecainide"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"flecainide"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"flecainide"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"flecainide"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glimepiride"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glimepiride"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glimepiride"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glimepiride"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glimepiride"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"glimepiride"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glimepiride"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"glimepiride"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glimepiride"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glimepiride"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"glimepiride"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glimepiride"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glimepiride"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glipizide"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glipizide"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glipizide"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glipizide"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glipizide"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"glipizide"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glipizide"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glipizide"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"glipizide"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"glipizide"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"glipizide"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glipizide"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"glipizide"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"irbesartan"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"irbesartan"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"irbesartan"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"irbesartan"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"irbesartan"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"irbesartan"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"irbesartan"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"irbesartan"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"irbesartan"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"irbesartan"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"irbesartan"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"irbesartan"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"irbesartan"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"losartan"	"HA1E"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"HCC515"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"PC3"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"VCAP"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"A375"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"A549"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"HEPG2"	"Less-DILI-Concern"	"2"	"10"	"160"	"1"	"6"	"6"
"losartan"	"HT29"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"MCF7"	"Less-DILI-Concern"	"2"	"10"	"160"	"2"	"6"	"24"
"losartan"	"SW480"	"Less-DILI-Concern"	"1"	"160"	"160"	"1"	"6"	"6"
"losartan"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"losartan"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"losartan"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"losartan"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metaxalone"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metaxalone"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metaxalone"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metaxalone"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metaxalone"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metaxalone"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metaxalone"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metaxalone"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metaxalone"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metaxalone"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metaxalone"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metaxalone"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metaxalone"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoclopramide"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoclopramide"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoclopramide"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoclopramide"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoclopramide"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metoclopramide"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoclopramide"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoclopramide"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metoclopramide"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metoclopramide"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoclopramide"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoclopramide"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoclopramide"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoprolol"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoprolol"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoprolol"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoprolol"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoprolol"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metoprolol"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoprolol"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoprolol"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metoprolol"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"metoprolol"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"metoprolol"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoprolol"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"metoprolol"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"moxifloxacin"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"moxifloxacin"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"moxifloxacin"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"moxifloxacin"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"moxifloxacin"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"moxifloxacin"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"moxifloxacin"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"moxifloxacin"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"moxifloxacin"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"moxifloxacin"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"moxifloxacin"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"moxifloxacin"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"moxifloxacin"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"moxifloxacin"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nelfinavir"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nelfinavir"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nelfinavir"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nelfinavir"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nelfinavir"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nelfinavir"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nelfinavir"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nelfinavir"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nelfinavir"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nelfinavir"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nelfinavir"	"NEU"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nelfinavir"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nelfinavir"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nelfinavir"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nizatidine"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nizatidine"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nizatidine"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nizatidine"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nizatidine"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nizatidine"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nizatidine"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nizatidine"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"nizatidine"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nizatidine"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"nizatidine"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nizatidine"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"nizatidine"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"omeprazole"	"HA1E"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"omeprazole"	"HCC515"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"omeprazole"	"PC3"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"omeprazole"	"VCAP"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"omeprazole"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"omeprazole"	"A549"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"omeprazole"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"omeprazole"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"omeprazole"	"MCF7"	"Less-DILI-Concern"	"1"	"10"	"10"	"2"	"6"	"24"
"omeprazole"	"ASC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"omeprazole"	"NPC"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"omeprazole"	"PHH"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"omeprazole"	"SKB"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"24"	"24"
"paclitaxel"	"A375"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"paclitaxel"	"HA1E"	"Less-DILI-Concern"	"2"	"1"	"10"	"2"	"6"	"24"
"paclitaxel"	"HCC515"	"Less-DILI-Concern"	"9"	"0.0015"	"10"	"2"	"6"	"24"
"paclitaxel"	"HEPG2"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
"paclitaxel"	"HT29"	"Less-DILI-Concern"	"1"	"10"	"10"	"1"	"6"	"6"
